----------Northern Regional Power Committee----------,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,State,Regional_Group,Source_File,Master_Dataset_Created,Total_Records,Region
AURAIYA CRF,15-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA CRF,16-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA CRF,17-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA GF,11-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA GF,12-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA GF,13-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA GF,14-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA GF,15-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA GF,16-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA GF,17-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA LF,11-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA LF,12-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA LF,13-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA LF,14-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA LF,15-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA LF,16-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA LF,17-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA RF,11-08-2025,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,623,623,623,623,623,623,623,623,623,620,620,620,620,620,620,620,620,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,618,618,618,618,618,618,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,625,625,625,625,625,625,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA RF,12-08-2025,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,623,623,623,623,623,623,623,623,623,620,620,620,620,620,620,620,620,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,619,618,618,618,618,618,618,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,625,625,625,625,625,625,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA RF,13-08-2025,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,625,625,625,625,625,625,625,625,625,622,622,622,622,622,622,622,622,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,620,620,620,620,620,620,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,627,627,627,627,627,627,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA RF,14-08-2025,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,625,625,625,625,625,625,625,625,625,622,622,622,622,622,622,622,622,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,620,620,620,620,620,620,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,627,627,627,627,627,627,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA RF,15-08-2025,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,627,627,627,627,627,627,627,627,627,627,627,627,627,627,627,625,625,625,625,625,625,625,625,625,622,622,622,622,622,622,622,622,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,620,620,620,620,620,620,623,623,623,623,623,623,623,623,623,623,623,623,623,623,623,627,627,627,627,627,627,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA RF,16-08-2025,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,630,628,628,628,628,628,628,628,628,628,628,628,628,628,628,628,626,626,626,626,626,626,626,626,626,622,622,622,622,622,622,622,622,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,621,624,624,624,624,624,624,624,624,624,624,624,624,624,624,624,628,628,628,628,628,628,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
AURAIYA RF,17-08-2025,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,635,633,633,633,633,633,633,633,633,633,633,633,633,633,628,628,628,628,628,628,628,628,628,628,628,628,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,622,626,626,626,626,626,626,626,626,626,626,626,626,626,626,626,632,632,632,632,632,632,Uttar Pradesh,Northern Plains,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BHAKRA HEP,11-08-2025,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,1087,1087,1087,1087,1087,1087,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,933,790,790,790,790,790,790,790,790,790,790,790,790,814,814,790,790,814,814,814,968,968,1087,1240,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1240,1121,1121,1121,1121,1121,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BHAKRA HEP,12-08-2025,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,822,822,822,822,822,822,824,824,824,824,824,824,848,848,822,822,822,822,822,822,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,1121,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1240,1121,1121,1121,1121,1121,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BHAKRA HEP,13-08-2025,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,968,968,968,968,1087,1240,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1121,1121,1121,1121,1121,1121,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BHAKRA HEP,14-08-2025,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,728,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,848,1121,1392,1392,1392,1392,1392,1392,1392,1392,1273,1240,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,1087,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BHAKRA HEP,15-08-2025,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,814,968,1121,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1121,968,968,968,968,968,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BHAKRA HEP,16-08-2025,968,968,968,968,968,968,968,968,968,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,694,848,848,968,968,968,968,968,968,1121,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1240,1240,1240,1240,1240,1240,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BHAKRA HEP,17-08-2025,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1087,1087,1087,1087,1087,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,968,1121,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BAIRASIUL HEP,11-08-2025,177.84,177.84,177.84,177.84,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,177.84,186,186,186,186,186,186,186,186,177.84,177.84,177.84,186,186,186,186,177.84,177.84,177.84,177.84,177.84,177.84,Madhya Pradesh,Central,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BAIRASIUL HEP,12-08-2025,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,177.84,186,186,186,186,186,186,186,186,177.84,177.84,177.84,186,186,186,186,177.84,177.84,177.84,177.84,177.84,177.84,Madhya Pradesh,Central,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BAIRASIUL HEP,13-08-2025,177.84,177.84,177.84,177.84,177.84,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,59.28,59.28,59.28,59.28,118.56,118.56,118.56,186,186,186,186,186,186,186,186,177.84,177.84,177.84,186,186,186,186,177.84,177.84,177.84,177.84,177.84,177.84,Madhya Pradesh,Central,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BAIRASIUL HEP,14-08-2025,177.84,177.84,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,118.56,177.84,177.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Madhya Pradesh,Central,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BAIRASIUL HEP,15-08-2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.28,118.56,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,186,186,186,186,186,186,186,186,177.84,177.84,177.84,186,186,186,186,177.84,177.84,177.84,177.84,177.84,177.84,Madhya Pradesh,Central,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BAIRASIUL HEP,16-08-2025,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,186,186,186,186,186,186,186,186,177.84,177.84,177.84,186,186,186,186,177.84,177.84,177.84,177.84,177.84,177.84,Madhya Pradesh,Central,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
BAIRASIUL HEP,17-08-2025,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,177.84,186,186,186,186,186,186,186,186,177.84,177.84,177.84,186,186,186,186,177.84,177.84,177.84,177.84,177.84,177.84,Madhya Pradesh,Central,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
CHAMERA HEP,11-08-2025,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,536,536,536,536,536,536,536,536,533.52,533.52,533.52,536,536,536,536,533.52,533.52,533.52,533.52,533.52,533.52,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
CHAMERA HEP,12-08-2025,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,536,536,536,536,536,536,536,536,533.52,533.52,533.52,536,536,536,536,533.52,533.52,533.52,533.52,533.52,533.52,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
CHAMERA HEP,13-08-2025,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,533.52,536,536,536,536,536,536,536,536,533.52,533.52,533.52,536,536,536,536,533.52,533.52,533.52,533.52,533.52,533.52,Himachal Pradesh,Northern Hills,Supporting_files_110825-170825_WK20.csv,2025-09-04T17:31:08.973989,2013,NRLDC
